[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[Benchmark] algorithms: [DSA-SDP, FMS-ADVP, CTS]
[Benchmark] replicates: 100
[Benchmark] dynamism type: 2
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session STARTED

[   32] DSA-SDP [messagesSent: 30.0, networkLoad: 240.0, NCCCs: 29.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 1.0]
[   32] FMS-ADVP [messagesSent: 132.0, networkLoad: 1152.0, NCCCs: 301.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 12.0]
[   32] CTS [messagesSent: 22.0, networkLoad: 325.0, NCCCs: 11.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 0.0]
[   33] DSA-SDP [messagesSent: 234.0, networkLoad: 1872.0, NCCCs: 205.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 4.0]
[   33] FMS-ADVP [messagesSent: 6968.0, networkLoad: 57776.0, NCCCs: 239842.0, medianCoalitionSize: 7.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 390.0]
[   33] CTS [messagesSent: 218.0, networkLoad: 1885.0, NCCCs: 108.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 2.0]
[   34] DSA-SDP [messagesSent: 148.0, networkLoad: 1184.0, NCCCs: 176.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 2.0]
[   34] FMS-ADVP [messagesSent: 3752.0, networkLoad: 31248.0, NCCCs: 122299.0, medianCoalitionSize: 8.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 146.0]
[   34] CTS [messagesSent: 58.0, networkLoad: 901.0, NCCCs: 29.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 1.0]
[   35] DSA-SDP [messagesSent: 110.0, networkLoad: 880.0, NCCCs: 127.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 85.71429, CPU time (ms): 1.0]
[   35] FMS-ADVP [messagesSent: 2016.0, networkLoad: 16896.0, NCCCs: 32388.0, medianCoalitionSize: 7.0, percentageOfVisitedNodes: 85.71429, CPU time (ms): 45.0]
[   35] CTS [messagesSent: 52.0, networkLoad: 653.0, NCCCs: 25.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 85.71429, CPU time (ms): 1.0]
[   36] DSA-SDP [messagesSent: 254.0, networkLoad: 2032.0, NCCCs: 258.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 6.0]
[   36] FMS-ADVP [messagesSent: 7326.0, networkLoad: 60552.0, NCCCs: 1000539.0, medianCoalitionSize: 10.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 924.0]
[   36] CTS [messagesSent: 681.0, networkLoad: 4227.0, NCCCs: 341.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 60.000004, CPU time (ms): 4.0]
[   37] DSA-SDP [messagesSent: 274.0, networkLoad: 2192.0, NCCCs: 274.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 5.0]
[   37] FMS-ADVP [messagesSent: 8802.0, networkLoad: 72648.0, NCCCs: 1164407.0, medianCoalitionSize: 10.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 1052.0]
[   37] CTS [messagesSent: 384.0, networkLoad: 3067.0, NCCCs: 193.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 3.0]
[   38] DSA-SDP [messagesSent: 74.0, networkLoad: 592.0, NCCCs: 61.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 1.0]
[   38] FMS-ADVP [messagesSent: 570.0, networkLoad: 4840.0, NCCCs: 4919.0, medianCoalitionSize: 6.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 10.0]
[   38] CTS [messagesSent: 44.0, networkLoad: 671.0, NCCCs: 21.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 1.0]
[   39] DSA-SDP [messagesSent: 144.0, networkLoad: 1152.0, NCCCs: 130.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 4.0]
[   39] FMS-ADVP [messagesSent: 2008.0, networkLoad: 16888.0, NCCCs: 13487.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 61.0]
[   39] CTS [messagesSent: 61.0, networkLoad: 1037.0, NCCCs: 28.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 1.0]
